experiment	dataset	id	data_central	theory_central	rep_00001	rep_00002	rep_00003	rep_00004	rep_00005	rep_00006	rep_00007	rep_00008	rep_00009	rep_00010	rep_00011	rep_00012	rep_00013	rep_00014	rep_00015	rep_00016	rep_00017	rep_00018	rep_00019	rep_00020	rep_00021	rep_00022	rep_00023	rep_00024	rep_00025	rep_00026	rep_00027	rep_00028	rep_00029	rep_00030	rep_00031	rep_00032	rep_00033	rep_00034	rep_00035	rep_00036	rep_00037	rep_00038	rep_00039	rep_00040	rep_00041	rep_00042	rep_00043	rep_00044	rep_00045	rep_00046	rep_00047	rep_00048	rep_00049	rep_00050	rep_00051	rep_00052	rep_00053	rep_00054	rep_00055	rep_00056	rep_00057	rep_00058	rep_00059	rep_00060	rep_00061	rep_00062	rep_00063	rep_00064	rep_00065	rep_00066	rep_00067	rep_00068	rep_00069	rep_00070	rep_00071	rep_00072	rep_00073	rep_00074	rep_00075	rep_00076	rep_00077	rep_00078	rep_00079	rep_00080	rep_00081	rep_00082	rep_00083	rep_00084	rep_00085	rep_00086	rep_00087	rep_00088	rep_00089	rep_00090	rep_00091	rep_00092	rep_00093	rep_00094	rep_00095	rep_00096	rep_00097	rep_00098	rep_00099	rep_00100
BCDMS	BCDMSD	128	0.15978	0.15858623385429382	0.15930715203285217	0.1586855947971344	0.16289429366588593	0.1627117395401001	0.15330801904201508	0.16080887615680695	0.16118955612182617	0.15343505144119263	0.17043578624725342	0.14889121055603027	0.147373765707016	0.15935154259204865	0.16252939403057098	0.162876158952713	0.15213653445243835	0.15741686522960663	0.1564704179763794	0.1594146490097046	0.1592182219028473	0.14576415717601776	0.16135655343532562	0.16218633949756622	0.1609606146812439	0.15522286295890808	0.15401333570480347	0.15031690895557404	0.16650786995887756	0.15448960661888123	0.1620897650718689	0.1575128138065338	0.16444799304008484	0.16343989968299866	0.16520912945270538	0.16334384679794312	0.1518862545490265	0.15620093047618866	0.15603423118591309	0.15609435737133026	0.15732014179229736	0.1611303836107254	0.16317597031593323	0.15267901122570038	0.165522038936615	0.15542301535606384	0.1630575954914093	0.14907574653625488	0.15474414825439453	0.1557571440935135	0.15795201063156128	0.15798358619213104	0.1583755612373352	0.1588207483291626	0.16092383861541748	0.15934252738952637	0.15621578693389893	0.15655231475830078	0.1646248996257782	0.16743674874305725	0.1643274873495102	0.16437917947769165	0.15643207728862762	0.1491941660642624	0.1495596468448639	0.1566344052553177	0.1660155951976776	0.15052086114883423	0.14881432056427002	0.1594306230545044	0.15649084746837616	0.16113215684890747	0.15462654829025269	0.15198403596878052	0.16487659513950348	0.156502828001976	0.159279465675354	0.16478174924850464	0.1595323383808136	0.15666170418262482	0.1575966477394104	0.16418984532356262	0.15903176367282867	0.15707235038280487	0.15700486302375793	0.1594403237104416	0.16359253227710724	0.16123434901237488	0.16201508045196533	0.1575915664434433	0.15866872668266296	0.16240283846855164	0.17697954177856445	0.15489056706428528	0.16215325891971588	0.1522221714258194	0.16047616302967072	0.1600848138332367	0.15705706179141998	0.16045710444450378	0.15066410601139069	0.16097216308116913
BCDMS	BCDMSD	129	0.16018	0.1566067636013031	0.15730591118335724	0.15672238171100616	0.16091719269752502	0.16058902442455292	0.15146006643772125	0.1588263213634491	0.15888378024101257	0.15146154165267944	0.16827772557735443	0.14702507853507996	0.14555132389068604	0.15735994279384613	0.16043318808078766	0.160911425948143	0.1502382457256317	0.1551417112350464	0.15458540618419647	0.15740135312080383	0.1572972536087036	0.14399787783622742	0.1593196541070938	0.16005820035934448	0.1589413285255432	0.15323126316070557	0.15212661027908325	0.14849773049354553	0.16443386673927307	0.15257467329502106	0.1600765585899353	0.1556369662284851	0.1623467206954956	0.16134905815124512	0.16305594146251678	0.16132965683937073	0.15005917847156525	0.15425968170166016	0.15411540865898132	0.1541147232055664	0.15532465279102325	0.1590840369462967	0.16108450293540955	0.15075281262397766	0.16343985497951508	0.1534511148929596	0.16101360321044922	0.14725051820278168	0.15289059281349182	0.15380528569221497	0.15604117512702942	0.15608277916908264	0.1564173400402069	0.1568429172039032	0.1589299887418747	0.1573304384946823	0.15431731939315796	0.15466025471687317	0.16256506741046906	0.16536393761634827	0.16225385665893555	0.16233858466148376	0.1544644832611084	0.1473323404788971	0.14770804345607758	0.15467050671577454	0.1640351414680481	0.14869634807109833	0.14702251553535461	0.15749439597129822	0.1545545756816864	0.15905341506004333	0.15271593630313873	0.1500994712114334	0.16285371780395508	0.15450695157051086	0.15730565786361694	0.16270703077316284	0.15752863883972168	0.15473774075508118	0.15566295385360718	0.16221883893013	0.15699650347232819	0.15504197776317596	0.15490028262138367	0.15743061900138855	0.1615273654460907	0.15921153128147125	0.1599304974079132	0.15570801496505737	0.15670271217823029	0.16037727892398834	0.1747732311487198	0.15294486284255981	0.16013461351394653	0.1503266543149948	0.15857501327991486	0.15810805559158325	0.15522301197052002	0.15845486521720886	0.14883282780647278	0.1589556336402893
BCDMS	BCDMSD	130	0.14935	0.15462401509284973	0.15530110895633698	0.15475323796272278	0.15893182158470154	0.15846309065818787	0.1496080756187439	0.15683764219284058	0.15659286081790924	0.14949560165405273	0.1661217212677002	0.14515802264213562	0.14372383058071136	0.1553705930709839	0.15833401679992676	0.1589466631412506	0.1483301967382431	0.15289102494716644	0.15268874168395996	0.1553821861743927	0.1553596556186676	0.14222893118858337	0.15727634727954865	0.1579318344593048	0.15692517161369324	0.15124183893203735	0.15023374557495117	0.14667540788650513	0.16235816478729248	0.15065982937812805	0.1580575704574585	0.153751939535141	0.16024261713027954	0.1592591106891632	0.1609026938676834	0.15931248664855957	0.14822553098201752	0.15231212973594666	0.15219470858573914	0.15213626623153687	0.15332730114459991	0.1570335328578949	0.15898925065994263	0.1488216519355774	0.1613621711730957	0.15149013698101044	0.15896441042423248	0.14541909098625183	0.15101470053195953	0.15184937417507172	0.15412119030952454	0.15417468547821045	0.15445052087306976	0.15485496819019318	0.15693742036819458	0.15530873835086823	0.15241770446300507	0.1527637541294098	0.16049668192863464	0.16328167915344238	0.16017228364944458	0.16028979420661926	0.15248727798461914	0.1454658806324005	0.1458597630262375	0.1527024209499359	0.16203218698501587	0.14686928689479828	0.14522476494312286	0.15554338693618774	0.1526164710521698	0.15697191655635834	0.15080171823501587	0.14821231365203857	0.16082903742790222	0.15250936150550842	0.15533384680747986	0.1606285274028778	0.1555238962173462	0.1528097689151764	0.1537267565727234	0.16023947298526764	0.15495942533016205	0.1530081033706665	0.1528172641992569	0.15542271733283997	0.15945884585380554	0.15718530118465424	0.15784591436386108	0.15382035076618195	0.15472450852394104	0.15834960341453552	0.17256951332092285	0.15099504590034485	0.15810947120189667	0.1484256237745285	0.15666191279888153	0.15612590312957764	0.153383269906044	0.15644757449626923	0.14699846506118774	0.15694400668144226
BCDMS	BCDMSD	131	0.10618	0.10926233977079391	0.10288389772176743	0.10984690487384796	0.11176826059818268	0.10733862221240997	0.1102379709482193	0.10969552397727966	0.10660088062286377	0.10360885411500931	0.12026070058345795	0.10294819623231888	0.10232017189264297	0.11017803847789764	0.10794353485107422	0.11769244074821472	0.10243969410657883	0.10966121405363083	0.1087162047624588	0.10918325185775757	0.10924389958381653	0.10340292751789093	0.10748900473117828	0.10804273933172226	0.11403700709342957	0.1044798344373703	0.10777068138122559	0.10637471079826355	0.11482067406177521	0.10821150243282318	0.11384674906730652	0.11269322037696838	0.11022017896175385	0.11155304312705994	0.1076110452413559	0.11515846103429794	0.10764965415000916	0.10610222816467285	0.10908272862434387	0.1062832921743393	0.10749970376491547	0.10918212682008743	0.10840999335050583	0.10422395914793015	0.11671993881464005	0.10729451477527618	0.11112064868211746	0.10512013733386993	0.10663217306137085	0.1066834032535553	0.10799761116504669	0.11206474155187607	0.1078743115067482	0.1060824990272522	0.10905098915100098	0.10592152923345566	0.11232587695121765	0.10667499154806137	0.11151941120624542	0.11516094952821732	0.1101560965180397	0.11339022219181061	0.1052677258849144	0.10251865535974503	0.10385105758905411	0.1064315214753151	0.11212962865829468	0.10677812993526459	0.10578736662864685	0.10974642634391785	0.11012916266918182	0.11019958555698395	0.10919871926307678	0.10612358152866364	0.11821719259023666	0.10716147720813751	0.11368858814239502	0.11308988928794861	0.1116732656955719	0.11009608209133148	0.10792062431573868	0.11531650274991989	0.10840115696191788	0.10441859811544418	0.1093505322933197	0.11081142723560333	0.11193395406007767	0.11105336248874664	0.10887859761714935	0.1104932576417923	0.10504961013793945	0.11365737020969391	0.12448066473007202	0.10570675134658813	0.11089938879013062	0.10405905544757843	0.11348378658294678	0.1089596077799797	0.11416638642549515	0.1114196926355362	0.10692495852708817	0.10825995355844498
BCDMS	BCDMSD	132	0.10392	0.10720933973789215	0.1020549014210701	0.10768445581197739	0.10989971458911896	0.10525838285684586	0.10805278271436691	0.10767248272895813	0.1044374629855156	0.10171091556549072	0.11793994903564453	0.10095106065273285	0.10037088394165039	0.10849662125110626	0.10586497187614441	0.11528384685516357	0.10044366121292114	0.10749578475952148	0.10663838684558868	0.10697095096111298	0.10716628283262253	0.10154658555984497	0.10543158650398254	0.10591728985309601	0.11184928566217422	0.1025523692369461	0.10569455474615097	0.10428155958652496	0.11270707845687866	0.10614721477031708	0.1114688515663147	0.11044164001941681	0.10802090167999268	0.10965102165937424	0.10567167401313782	0.11301842331886292	0.10554147511720657	0.1041562408208847	0.10696980357170105	0.10427729785442352	0.10544674098491669	0.10704221576452255	0.10620337724685669	0.10210688412189484	0.114458829164505	0.10560408234596252	0.10908696055412292	0.10304315388202667	0.10460414737462997	0.10458270460367203	0.10636676847934723	0.11016976833343506	0.10547509044408798	0.10419484227895737	0.1074189841747284	0.10399080812931061	0.11018610000610352	0.1044071763753891	0.10909110307693481	0.11287466436624527	0.10800348222255707	0.11107893288135529	0.10318560898303986	0.10052693635225296	0.10244119167327881	0.10442201048135757	0.11015012860298157	0.10475962609052658	0.10372459143400192	0.10777153074741364	0.10803072899580002	0.10784680396318436	0.1069512888789177	0.10406733304262161	0.11577855050563812	0.10512779653072357	0.11147473752498627	0.11087663471698761	0.10947681963443756	0.10784105211496353	0.1061721220612526	0.11304716020822525	0.10612747073173523	0.10235036909580231	0.10716135054826736	0.1088075265288353	0.10974182933568954	0.10883093625307083	0.1068621426820755	0.10910243541002274	0.10389719903469086	0.11136263608932495	0.12218257784843445	0.10365977883338928	0.10850618034601212	0.10207549482584	0.11115242540836334	0.10711656510829926	0.11186246573925018	0.10922344028949738	0.10577932000160217	0.1062796339392662
BCDMS	BCDMSD	133	0.10567	0.10531718283891678	0.10131317377090454	0.10569245368242264	0.10824288427829742	0.1033213883638382	0.10603553056716919	0.10578639060258865	0.10243628919124603	0.09994165599346161	0.11578333377838135	0.09914580732584	0.09856519103050232	0.10687284171581268	0.10393184423446655	0.11307139694690704	0.0985967293381691	0.10551202297210693	0.10470948368310928	0.10492799431085587	0.10523921996355057	0.09981691837310791	0.10352405160665512	0.10394735634326935	0.10982462018728256	0.10076821595430374	0.10377061367034912	0.10236213356256485	0.11076769232749939	0.10423994064331055	0.10929009318351746	0.10836302489042282	0.10599088668823242	0.10798189043998718	0.10385549813508987	0.11102281510829926	0.10358959436416626	0.10241646319627762	0.10501740872859955	0.10241059958934784	0.10354688763618469	0.10506956279277802	0.10416731238365173	0.10015842318534851	0.11236347258090973	0.10399525612592697	0.10718715190887451	0.10112173110246658	0.10271374881267548	0.10263974964618683	0.10481655597686768	0.10838326811790466	0.10328119248151779	0.10251376032829285	0.1059945672750473	0.1021801233291626	0.1082024872303009	0.10234533995389938	0.10687635838985443	0.11075979471206665	0.10601861029863358	0.10893072187900543	0.1012619286775589	0.09869514405727386	0.10117527842521667	0.10259361565113068	0.10838126391172409	0.10290013253688812	0.10181961208581924	0.10592544078826904	0.1060841828584671	0.10571415722370148	0.10488267987966537	0.10216786712408066	0.11353331059217453	0.10323655605316162	0.10942190140485764	0.10882949829101562	0.10745120793581009	0.10577234625816345	0.10462597012519836	0.11094945669174194	0.10403776168823242	0.10044015198945999	0.10515808314085007	0.1069374531507492	0.10770872980356216	0.10677880048751831	0.10498078167438507	0.10776007175445557	0.1028885617852211	0.10924624651670456	0.12003394216299057	0.10177931934595108	0.10632114857435226	0.10023669898509979	0.10902916640043259	0.10548727214336395	0.1097417026758194	0.10719124972820282	0.10462760180234909	0.10456111282110214
BCDMS	BCDMSD	134	0.1034	0.10342801362276077	0.10046090185642242	0.10371647775173187	0.10659757256507874	0.10138197243213654	0.10403166711330414	0.1038941890001297	0.10044702887535095	0.09816630184650421	0.11362946033477783	0.09737004339694977	0.09676367789506912	0.10518884658813477	0.10199793428182602	0.11088454723358154	0.0967574417591095	0.10355421155691147	0.10278341174125671	0.1028972864151001	0.10331545025110245	0.09810486435890198	0.10162076354026794	0.10198275744915009	0.10780879110097885	0.09898646920919418	0.10185250639915466	0.1004667580127716	0.10882982611656189	0.10234382003545761	0.10714498162269592	0.10629769414663315	0.10397307574748993	0.10633684694766998	0.10202594101428986	0.10902182757854462	0.1016453206539154	0.1007055938243866	0.10307610034942627	0.10054215788841248	0.10165354609489441	0.10311019420623779	0.10214541107416153	0.09822727739810944	0.1102755069732666	0.10234618932008743	0.10527995228767395	0.09921105206012726	0.10081310570240021	0.10070598125457764	0.10320139676332474	0.10657352954149246	0.10112033039331436	0.10084984451532364	0.1045980155467987	0.10035127401351929	0.1062244176864624	0.10032375156879425	0.10470113158226013	0.10865466296672821	0.10404333472251892	0.10679164528846741	0.09934888780117035	0.09687812626361847	0.09988050162792206	0.100775346159935	0.10661991685628891	0.10105477273464203	0.0999261736869812	0.10406962782144547	0.104141965508461	0.10361868143081665	0.10283369570970535	0.10027934610843658	0.11130796372890472	0.10134513676166534	0.10737563669681549	0.10679517686367035	0.10543996840715408	0.1037285104393959	0.10307943820953369	0.1088634729385376	0.10196992754936218	0.09854117035865784	0.10318338125944138	0.10506033897399902	0.10568015277385712	0.10473925620317459	0.10309367626905441	0.10633011907339096	0.1017918661236763	0.10714516043663025	0.117874875664711	0.0999165028333664	0.10417015850543976	0.09840251505374908	0.10693391412496567	0.10387083888053894	0.10764145851135254	0.10516783595085144	0.10323886573314667	0.10287881642580032
BCDMS	BCDMSD	135	0.10321	0.10153999924659729	0.09898709505796432	0.10180714726448059	0.10469737648963928	0.09948867559432983	0.10209333151578903	0.10203789919614792	0.09853298962116241	0.09642572700977325	0.11153602600097656	0.0955609530210495	0.095004603266716	0.10346171259880066	0.10011220723390579	0.1087827980518341	0.09497292339801788	0.10166610777378082	0.10090978443622589	0.10092993825674057	0.10144366323947906	0.09655225276947021	0.09976963698863983	0.10007281601428986	0.10585342347621918	0.09723608195781708	0.0999896302819252	0.09864893555641174	0.10687166452407837	0.10050864517688751	0.10510887205600739	0.10429926216602325	0.10201631486415863	0.10440994799137115	0.10022389143705368	0.10706549882888794	0.09975896030664444	0.09887626022100449	0.10121569037437439	0.09872070699930191	0.09981296956539154	0.10120288282632828	0.10018941015005112	0.09636285901069641	0.10824868083000183	0.10067319869995117	0.10341155529022217	0.09737621247768402	0.09891912341117859	0.09883135557174683	0.10147223621606827	0.10478514432907104	0.09904657304286957	0.09898898005485535	0.10299201309680939	0.09853269904851913	0.10430224984884262	0.09839150309562683	0.10264060646295547	0.1066131591796875	0.1021173968911171	0.10476936399936676	0.09749512374401093	0.09511134028434753	0.09821651130914688	0.0988994687795639	0.10466306656599045	0.09926943480968475	0.09809298813343048	0.10225103795528412	0.10225456953048706	0.10155948996543884	0.10085668414831161	0.0984494686126709	0.10915911197662354	0.09950250387191772	0.10538920015096664	0.10483796894550323	0.10349171608686447	0.1017606258392334	0.10129234194755554	0.10684522986412048	0.09997722506523132	0.09670192003250122	0.10128627717494965	0.10322463512420654	0.10370762646198273	0.10276350378990173	0.10124996304512024	0.1047612726688385	0.10005024820566177	0.1051114946603775	0.11576025187969208	0.09811657667160034	0.1021057665348053	0.09661948680877686	0.10488913953304291	0.10201661288738251	0.10561907291412354	0.10320472717285156	0.10119849443435669	0.10091129690408707
BCDMS	BCDMSD	136	0.10038	0.09974146634340286	0.09757480770349503	0.09999176114797592	0.10289227217435837	0.09767663478851318	0.10024937987327576	0.10025931894779205	0.09671410918235779	0.09475621581077576	0.10953851044178009	0.09385009109973907	0.09332588315010071	0.10177639126777649	0.09830790758132935	0.10679236799478531	0.09327051043510437	0.09988275915384293	0.09911923110485077	0.09905683994293213	0.09965445101261139	0.09503771364688873	0.09800134599208832	0.09825016558170319	0.1039915382862091	0.09556320309638977	0.09821122884750366	0.09692633152008057	0.10500854253768921	0.09876180440187454	0.10318497568368912	0.10239659994840622	0.10015278309583664	0.10257631540298462	0.0984916016459465	0.10519130527973175	0.0979604497551918	0.09714233875274658	0.09944454580545425	0.0969766229391098	0.09805645793676376	0.09938712418079376	0.09832902997732162	0.09459090232849121	0.10631833970546722	0.09904904663562775	0.10162036120891571	0.0956304520368576	0.09711574018001556	0.0970446765422821	0.09980231523513794	0.10305711627006531	0.09708729386329651	0.09721854329109192	0.1014329195022583	0.09678276628255844	0.10247061401605606	0.09657203406095505	0.10069464892148972	0.1046670526266098	0.10028227418661118	0.10284744203090668	0.09572888910770416	0.09343308210372925	0.09661856293678284	0.09711688756942749	0.1027994379401207	0.09757158160209656	0.09634774923324585	0.10050323605537415	0.10045278072357178	0.09961807727813721	0.09898259490728378	0.09670794755220413	0.10711966454982758	0.09773986041545868	0.10349646210670471	0.10297276079654694	0.10163953900337219	0.09989546239376068	0.09960904717445374	0.10492341965436935	0.09808705747127533	0.0949498862028122	0.09949292242527008	0.10146260261535645	0.10182467103004456	0.10088342428207397	0.09948119521141052	0.10323819518089294	0.098403699696064	0.10317856073379517	0.11373305320739746	0.09640573710203171	0.10015424340963364	0.09491665661334991	0.10295777022838593	0.10025647282600403	0.10370051115751266	0.10133373737335205	0.09933731704950333	0.09905596822500229
